"Name";"Age";"Date Of Birth";"Unique ID"
"Escudero, Sergio";"24";"02.09.1989";"67065536"
"Kike";"24";"25.11.1989";"67065538"
"Yuste, H¨¦ctor";"26";"12.01.1988";"67066988"
"Cuenca, Isaac";"23";"27.04.1991";"67071789"
"Juanpe";"23";"30.04.1991";"67072242"
"Vitolo";"24";"02.11.1989";"67072243"
"Suso";"20";"19.11.1993";"67085965"
"Jota";"23";"16.06.1991";"67086278"
"Ortu?o, Alfredo";"23";"21.01.1991";"67086579"
"Griezmann, Antoine";"23";"21.03.1991";"67086656"
"Razak";"27";"22.06.1987";"67092744"
"Josan";"24";"03.12.1989";"67093858"
"Songo'o, Yann";"22";"17.11.1991";"67095713"
"Dioni";"24";"21.12.1989";"67099218"
"Rafinha";"21";"12.02.1993";"67100016"
"Sa¨²l";"19";"21.11.1994";"67103336"
"Bernat, Juan";"21";"01.03.1993";"67103536"
"Isco";"22";"21.04.1992";"67103537"
"Deulofeu, Gerard";"20";"13.03.1994";"67107391"
"Su¨¢rez, Denis";"20";"06.01.1994";"67107819"
"Garrido, Jon Ander";"24";"09.10.1989";"67110882"
"Jes¨¦";"21";"26.02.1993";"67117361"
"Viera, Jonathan";"24";"21.10.1989";"67120637"
"G¨¢lvez, ¨¢lex";"25";"06.06.1989";"67131398"
"Luis Alberto";"21";"28.09.1992";"67131771"
"Agyemang, Papa";"30";"25.04.1984";"67134617"
"Gazzaniga, Paulo";"22";"02.01.1992";"67136579"
"Carvajal, Dani";"22";"11.01.1992";"67139735"
"Manquillo, Javi";"20";"05.05.1994";"67141802"
"Unai L¨®pez";"18";"30.10.1995";"67145056"
"Moreno, Alberto";"21";"18.09.1992";"67150301"
"Samper, Sergi";"19";"20.01.1995";"67153375"
"Mascarell, Omar";"21";"02.02.1993";"67153634"
"L¨¦o";"21";"26.08.1992";"67153647"
"¨®liver";"19";"10.11.1994";"67169689"
"Ayoze";"20";"23.07.1993";"67172040"
"Traor¨¦, Adama";"18";"25.01.1996";"67174729"
"Riera, Roger";"19";"17.02.1995";"67174731"
"Munir";"18";"01.09.1995";"67174735"
"Pozo, Jos¨¦ ¨¢ngel";"18";"15.03.1996";"67174780"
"Calero, Iv¨¢n";"19";"21.04.1995";"67176056"
"Gay¨¢, Jos¨¦ Luis";"19";"25.05.1995";"67178177"
"P¨¢ez, Rafa";"19";"10.08.1994";"67179150"
"Fatau, Mohammed";"24";"25.04.1990";"67179983"
"Sanabria, Tony";"18";"04.03.1996";"67181404"
"Curro";"18";"03.01.1996";"67184472"
"Carlos Fern¨¢ndez";"18";"22.05.1996";"67184485"
"Chirivella, Pedro";"17";"23.05.1997";"67185037"
"Kaptoum, Wilfrid";"18";"07.07.1996";"67185039"
"Leiva, Nahuel";"17";"22.10.1996";"67190865"
"Vallejo, Jes¨²s";"17";"05.01.1997";"67192921"
"Llorente, Marcos";"19";"30.01.1995";"67196198"
"Madger";"17";"01.02.1997";"67196203"
"Gilabert, Luis";"18";"23.10.1995";"67196239"
"Asensio, Marco";"18";"21.01.1996";"67197125"
"Ortega, Jordi";"19";"27.01.1995";"67198781"
"Ran¨¦gie, Mathias";"30";"14.06.1984";"68005387"
"Davies, Adam";"22";"17.07.1991";"68006529"
"Ekstrand, Joel";"25";"04.02.1989";"68007432"
"Olsson, Marcus";"26";"17.05.1988";"68007621"
"Guidetti, John";"22";"15.04.1992";"68007650"
"Sana, Tobias";"24";"11.07.1989";"68008937"
"Berisha, Etrit";"25";"10.03.1989";"68015622"
"Sommer, Yann";"25";"17.12.1988";"69000199"
"Voser, Kay";"27";"04.01.1987";"69000458"
"Hitz, Marwin";"26";"18.09.1987";"69000798"
"Caicedo, Felipe";"25";"05.09.1988";"69002017"
"Lulic, Senad";"28";"18.01.1986";"69002026"
"Kusunga, Gens¨¦ric";"26";"12.03.1988";"69002208"
"Studer, Sascha";"22";"03.09.1991";"69002388"
"Mehmedi, Admir";"23";"16.03.1991";"69004160"
"Toko, Nzuzi";"23";"20.12.1990";"69004238"
"Spiegel, Raphael";"21";"19.12.1992";"69004249"
"B¨¹rki, Roman";"23";"14.11.1990";"69005372"
"Leutwiler, Jayson";"25";"25.04.1989";"69005511"
"Kaya, Semih";"23";"24.02.1991";"70002711"
"?olak, Emre";"23";"20.05.1991";"70002728"
"G¨¹nok, Mert";"25";"01.03.1989";"70005951"
"Potuk, Alper";"23";"08.04.1991";"70036302"
"?zt¨¹mer, Erhun";"23";"29.05.1991";"70046141"
"U?an, Salih";"20";"06.01.1994";"70058786"
"¨¹nal, Enes";"17";"10.05.1997";"70087488"
"Shynder, Anton";"27";"13.06.1987";"71000141"
"Konoplyanka, Eugene";"24";"29.09.1989";"71000324"
"Selin, Eugene";"26";"09.05.1988";"71000360"
"Kozhanov, Denys";"27";"13.06.1987";"71000409"
"Kravets, Artem";"25";"03.06.1989";"71002726"
"Rakitskyi, Yaroslav";"24";"03.08.1989";"71002993"
"Stepanenko, Taras";"24";"08.08.1989";"71003050"
"Yarmolenko, Andriy";"24";"23.10.1989";"71003202"
"Khacheridi, Eugene";"26";"28.07.1987";"71004262"
"Garmash, Denys";"24";"19.04.1990";"71004469"
"Kryvtsov, Sergiy";"23";"15.03.1991";"71006535"
"Butko, Bogdan";"23";"13.01.1991";"71006567"
"Grechyshkin, Dmytro";"22";"22.09.1991";"71007172"
"Koval, Maxym";"21";"09.12.1992";"71012665"
"Bezus, Roman";"23";"26.09.1990";"71016685"
"Makarenko, Eugene";"23";"21.05.1991";"71023108"
"Ordets, Ivan";"21";"08.07.1992";"71023433"
"Bolbat, Sergiy";"21";"13.06.1993";"71049854"
"Kljestan, Sacha";"28";"09.09.1985";"72000035"
"Kamara, Kei";"29";"01.09.1984";"72000038"
"Altidore, Jozy";"24";"06.11.1989";"72000069"
"Holden, Stuart";"28";"01.08.1985";"72000199"
"Edu, Maurice";"28";"18.04.1986";"72004147"
"Cameron, Geoff";"28";"11.07.1985";"72006682"
"Espinoza, Roger";"27";"25.10.1986";"72006696"
"Iro, Andy";"29";"26.11.1984";"72006711"
"Shea, Brek";"24";"28.02.1990";"72006750"
"Bell, Tahj";"23";"12.05.1991";"72009516"
"Haber, Marcus";"25";"11.01.1989";"72013704"
"Russell, Antwan";"27";"06.11.1986";"72017695"
"Ream, Tim";"26";"05.10.1987";"72021508"
"Aiyegbusi, Olukorede";"25";"15.07.1988";"72021510"
"Holden, Euan";"26";"02.02.1988";"72021552"
"Agudelo, Juan";"21";"23.11.1992";"72021721"
"Dwyer, Dom";"23";"30.07.1990";"72026259"
"Roberts, Daniel";"25";"29.06.1989";"72026366"
"Yedlin, DeAndre";"20";"09.07.1993";"72038776"
"Smith, Donnie";"23";"07.12.1990";"72039084"
"Latronica, Anthony";"38";"08.08.1975";"72042694"
"Peay, Clint";"40";"16.09.1973";"72042708"
"Docker, Adam";"28";"17.11.1985";"74000956"
"Cassidy, Jake";"21";"09.02.1993";"74013305"
"Parry, Robbie";"19";"18.10.1994";"74013916"
"Lynch, Alex";"19";"04.04.1995";"74015745"
"Williams, Ryan";"23";"08.04.1991";"74017352"
"Samuel, Alex";"18";"20.09.1995";"74017953"
"Healey, Rhys";"19";"05.12.1994";"74029518"
"Doidge, Christian";"21";"25.08.1992";"74030889"
"Hedges, Ryan";"18";"07.09.1995";"74032588"
"Rumsey, James";"18";"14.06.1996";"74034169"
"Hassall, Aaron";"16";"19.08.1997";"74035288"
"Campos Toro, Mat¨ªas";"25";"22.06.1989";"75000255"
"di Santo, Franco";"25";"07.04.1989";"75000260"
"S¨¢nchez, Alexis";"25";"19.12.1988";"75000261"
"Vidal, Arturo";"27";"22.05.1987";"75000273"
"Isla, Mauricio";"26";"12.06.1988";"75000523"
"Medel, Gary";"26";"03.08.1987";"75000560"
"Ar¨¢nguiz, Charles";"25";"17.04.1989";"75001932"
"Vargas, Eduardo";"24";"20.11.1989";"75003107"
"Mena, Eugenio";"25";"18.07.1988";"75007714"
"Rabello, Bryan";"20";"16.05.1994";"75008033"
"Henr¨ªquez, ¨¢ngelo";"20";"13.04.1994";"75014458"
"Guti¨¦rrez, Felipe";"23";"08.10.1990";"75014702"
"Rubio, Diego";"21";"15.05.1993";"75017533"
"Cuevas, Cristi¨¢n";"19";"02.04.1995";"75018933"
"Rodr¨ªguez, James";"22";"12.07.1991";"76002390"
"Pab¨®n, Dorlan";"26";"24.01.1988";"76003032"
"Char¨¢, Ricardo";"24";"24.05.1990";"76003739"
"Bacca, Carlos";"27";"08.09.1986";"76003938"
"Carbonero, Carlos";"23";"25.07.1990";"76006518"
"Vargas, Camilo";"25";"09.03.1989";"76007680"
"Cuadrado, Juan";"26";"26.05.1988";"76010707"
"Muriel, Luis";"23";"18.04.1991";"76015142"
"Quintero, Juan Fernando";"21";"18.01.1993";"76015366"
"Bonilla, Cristian";"21";"02.06.1993";"76015398"
"Arias, Santiago";"22";"13.01.1992";"76015950"
"Murillo, Jeison";"22";"27.05.1992";"76016518"
"C¨®rdoba, Jhon";"21";"10.05.1993";"76018954"
"Rodr¨ªguez, Joao";"18";"19.05.1996";"76023020"
"Zapata, Alexis";"19";"10.05.1995";"76037207"
"Zambrano, Carlos";"24";"10.07.1989";"77000913"
"Carrillo, Andr¨¦";"23";"14.06.1991";"77012583"
"Larrauri, Pier";"20";"26.03.1994";"77013227"
"Bulos, Iv¨¢n";"21";"20.05.1993";"77018425"
"Su¨¢rez, Luis";"27";"24.01.1987";"78000335"
"Victorino, Mauricio";"31";"11.10.1982";"78000339"
"Gargano, Walter";"29";"23.07.1984";"78000812"
"Muslera, Fernando";"28";"16.06.1986";"78001113"
"Alfaro, Emiliano";"26";"28.04.1988";"78001168"
"Cavani, Edinson";"27";"14.02.1987";"78005742"
"C¨¢ceres, Mart¨ªn";"27";"07.04.1987";"78010878"
"S¨¢nchez, Carlos";"28";"06.02.1986";"78011012"
"Coates, Sebasti¨¢n";"23";"07.10.1990";"78016342"
"Lodeiro, Nicol¨¢s";"24";"18.12.1989";"78018171"
"Hern¨¢ndez, Abel";"23";"08.08.1990";"78020163"
"Ram¨ªrez, Gast¨®n";"23";"02.12.1990";"78027222"
"M¨¦ndez, Guillermo";"19";"26.08.1994";"78038955"
"Rojo, Rodrigo";"24";"21.07.1989";"78039081"
"L¨®pez, Nicol¨¢s";"20";"01.10.1993";"78043711"
"Aguirre, Rodrigo";"19";"01.10.1994";"78043800"
"Varela, Guillermo";"21";"24.03.1993";"78044524"
"Gim¨¦nez, Jos¨¦ Mar¨ªa";"19";"20.01.1995";"78060464"
"Amondarain, Maximiliano";"21";"22.01.1993";"78060470"
"Aguilar, Pablo";"27";"02.04.1987";"79000020"
"Zeballos, Pablo";"28";"04.03.1986";"79000671"
"P¨¦rez, Hern¨¢n";"25";"25.02.1989";"79003362"
"Piris, Iv¨¢n";"25";"10.03.1989";"79007395"
"Mendieta, William";"25";"09.01.1989";"79007417"
"Iturbe, Juan";"21";"04.06.1993";"79010845"
"Vergini, Santiago";"25";"03.08.1988";"79011220"
"Medina, Miguel";"21";"01.06.1993";"79011885"
"Montenegro, Brian";"21";"10.06.1993";"79012289"
"Ben¨ªtez, Jorge";"21";"02.09.1992";"79012339"
"Arroyo, Michael";"27";"23.04.1987";"80000448"
"Gonz¨¢lez, Giancarlo";"26";"08.02.1988";"80000942"
"Gamboa, Cristian";"24";"24.10.1989";"80000968"
"Montero, Jefferson";"24";"01.09.1989";"80001392"
"Rojas, Joao";"25";"14.06.1989";"80001411"
"Oviedo, Bryan";"24";"18.02.1990";"80006923"
"Paredes, Juan Carlos";"27";"08.07.1987";"80007062"
"Campbell, Joel";"22";"26.06.1992";"80010074"
"Cubero, Jose Miguel";"27";"14.02.1987";"80011921"
"Ruiz, John";"20";"10.01.1994";"80013377"
"Austin, Rodolph";"29";"01.06.1985";"81000113"
"Kerr, Duwayne";"27";"16.01.1987";"81000114"
"Blake, Andre";"23";"21.11.1990";"81002616"
"Johnson, Josh";"33";"16.04.1981";"82000210"
"Harrison, Scott";"20";"03.09.1993";"82015095"
"Bolasie, Yannick";"25";"24.05.1989";"83000374"
"Kon¨¦, Bakary";"26";"27.04.1988";"85000226"
"Blanchard, Maxime";"27";"27.09.1986";"85007040"
"Ndinga, Delvin";"26";"14.03.1988";"85009997"
"Diakit¨¦, Samba";"25";"24.01.1989";"85010614"
"H¨¦lan, J¨¦r¨¦my";"22";"09.05.1992";"85013007"
"Coeff, Alexandre";"22";"20.02.1992";"85014009"
"Abeid, Mehdi";"21";"06.08.1992";"85014010"
"Sanogo, Yaya";"21";"27.01.1993";"85018043"
"Atangana, Nigel";"24";"09.09.1989";"85022190"
"Sissoko, Abdou";"24";"20.03.1990";"85022790"
"Hazard, Thorgan";"21";"29.03.1993";"85023676"
"Pogba, Paul";"21";"15.03.1993";"85028014"
"Nego, Lo?c";"23";"15.01.1991";"85030227"
"Maurice, Jean-Eudes";"28";"21.06.1986";"85030342"
"Sylla, Yacouba";"23";"29.11.1990";"85030468"
"Souar¨¦, Pape";"24";"06.06.1990";"85032332"
"Gueye, Idrissa";"25";"20.06.1989";"85032335"
"Kondogbia, Geoffrey";"21";"15.02.1993";"85033422"
"Digne, Lucas";"20";"20.07.1993";"85033423"
"Ta?der, Saphir";"22";"29.02.1992";"85041832"
"Mendes da Gra?a, Ryan";"24";"08.01.1990";"85042178"
"Manset, Mathieu";"24";"05.08.1989";"85044057"
"N'Doumbou, Alexander";"22";"04.01.1992";"85044567"
"Sakho, Diafra";"24";"24.12.1989";"85044891"
"Dicko, Nouha";"22";"14.05.1992";"85045207"
"Foulquier, Dimitri";"21";"23.03.1993";"85045661"
"Dieng, Timoth¨¦e";"22";"09.04.1992";"85046589"
"Calvet, Rapha?l";"20";"07.02.1994";"85049377"
"Ghilas, Nabil";"24";"20.04.1990";"85050729"
"Ghoulam, Faouzi";"23";"01.02.1991";"85051536"
"Tr¨¦bel, Adrien";"23";"03.03.1991";"85052030"
"Kourouma, Cheick";"21";"27.07.1992";"85057015"
"Aurier, Serge";"21";"24.12.1992";"85057643"
"Ba, El Hadji";"21";"05.03.1993";"85058546"
"Gros, William";"22";"31.03.1992";"85058554"
"Traor¨¦, Drissa";"22";"25.03.1992";"85058600"
"Knockaert, Anthony";"22";"20.11.1991";"85059096"
"Delort, Andy";"22";"09.10.1991";"85059211"
"Umtiti, Samuel";"20";"14.11.1993";"85059774"
"Louis, Jeff";"21";"08.08.1992";"85067355"
"Kon¨¦, Sidy";"22";"06.06.1992";"85071867"
"Soukouna, Ladjie";"23";"15.12.1990";"85072497"
"Dussaut, Damien";"19";"08.11.1994";"85074543"
"Zouma, Kurt";"19";"27.10.1994";"85075595"
"Varane, Rapha?l";"21";"25.04.1993";"85075627"
"Banvo, Anderson";"20";"04.02.1994";"85075644"
"Ongenda, Hervin";"19";"24.06.1995";"85075648"
"Benzia, Yassine";"19";"08.09.1994";"85077478"
"Mahrez, Riyad";"23";"21.02.1991";"85078058"
"Gnanduillet, Armand";"22";"30.11.1991";"85078064"
"Ha?dara, Massadio";"21";"02.12.1992";"85078879"
"Maissiat, Anthony";"26";"17.03.1988";"85084438"
"Laporte, Aymeric";"20";"27.05.1994";"85085378"
"Martial, Anthony";"18";"05.12.1995";"85086702"
"Schoenecker, Edouard";"18";"20.10.1995";"85093466"
"Velez, Guillaume";"22";"13.07.1991";"85094187"
"Fofana, S¨¦ko";"19";"07.05.1995";"85094652"
"Man¨¦, Sadio";"22";"10.04.1992";"85100467"
"Dembel¨¦, Moussa";"17";"12.07.1996";"85104422"
"Coman, Kingsley";"18";"13.06.1996";"85104424"
"Sa?d, Wesley";"19";"19.04.1995";"85104577"
"Ambrose, Thierry";"17";"28.03.1997";"85116737"
"Kemen, Olivier";"17";"20.07.1996";"85117457"
"Ntcham, Olivier";"17";"02.09.1996";"85122274"
"Plumain, Ange-Freddy";"19";"02.03.1995";"85122821"
"Tounkara, Modibo";"18";"23.02.1996";"85134484"
"Romo, Rafael";"24";"25.02.1990";"86005935"
"Erazo, Frickson";"26";"05.05.1988";"86012079"
"Valencia, Enner";"24";"04.11.1989";"86012153"
"Mach¨ªs, Darwin";"21";"07.02.1993";"86017618"
"V¨ªctor Garcia";"20";"11.06.1994";"86017958"
"Gruezo, Carlos";"19";"19.04.1995";"86029647"
"Mercado, Kevin";"19";"28.01.1995";"86029649"
"Corozo, Gabriel";"19";"05.01.1995";"86035504"
"Rojas, Marco";"22";"05.11.1991";"88000938"
"Baker, Judd";"17";"02.08.1996";"88020743"
"Gould, Matt";"20";"07.01.1994";"88021178"
"Ilesanmi, Femi";"23";"18.04.1991";"89000078"
"Snelling, Aaron";"24";"08.11.1989";"89000082"
"Edgar, Ryan";"27";"10.08.1986";"89000478"
"Francis, Danny";"28";"25.06.1986";"89000481"
"Bell, Ed";"23";"29.09.1990";"89001854"
"Martin, Aaron";"24";"29.09.1989";"89003715"
"Warren, Gary";"29";"16.08.1984";"89003937"
"Braham-Barrett, Craig";"25";"01.09.1988";"89004337"
"Newton, Howard";"32";"16.03.1982";"89004518"
"Newton, Jake";"30";"09.06.1984";"89004525"
"Demetriou, Mickey";"24";"12.03.1990";"89008407"
"Justham, Elliot";"23";"18.07.1990";"89008785"
"McDonald, Cody";"28";"30.05.1986";"89009043"
"Manship, Ricky";"23";"17.11.1990";"89012065"
"Dunk, Harrison";"23";"25.10.1990";"89013908"
"Williamson, Ben";"25";"25.12.1988";"89014022"
"Lafayette, Ross";"28";"22.11.1985";"89014591"
"Baptiste, Andray";"37";"15.04.1977";"89014734"
"Palmer, Ollie";"22";"21.01.1992";"89015909"
"Wall, Alex";"23";"22.09.1990";"89015938"
"Jolley, Christian";"26";"12.05.1988";"89017083"
"Pett, Tom";"21";"15.07.1992";"89018094"
"Hewitt, Troy";"24";"10.02.1990";"89019634"
"Ruddock, Pelly";"19";"17.07.1994";"89019732"
"Shields, Sean";"22";"20.01.1992";"89019879"
"Taylor, Quade";"20";"11.12.1993";"89020861"
"Wallace, Jed";"20";"15.12.1993";"89020866"
"Dickenson, Brennan";"20";"09.08.1993";"89022002"
"McDonnell, Joe";"19";"30.11.1994";"89023265"
"Raphael Branco";"23";"25.07.1990";"89024840"
"Brooks, Calvin";"20";"01.06.1994";"89025327"
"McKain, Devante";"20";"26.06.1994";"89036344"
"Jahraldo-Martin, Calaum";"21";"27.04.1993";"89036731"
"Woolery, Kaiyne";"19";"11.01.1995";"89037951"
"Dublin, Tykwani";"20";"29.06.1994";"89038584"
"Moore, Kieffer";"21";"08.08.1992";"89038587"
"Okimo, Jerome";"20";"17.11.1993";"89042243"
"Greene, Aaron";"19";"09.06.1995";"89044728"
"ter Horst, Johan";"19";"06.04.1995";"89045059"
"Meikle, Lindon";"26";"21.03.1988";"90000594"
"Hanson, James";"26";"09.11.1987";"90000677"
"Dawson, Craig";"24";"06.05.1990";"90000708"
"Miller, Ricky";"25";"13.03.1989";"90001404"
"Ogoo, James";"31";"02.11.1982";"90001405"
"Pearson, Shaun";"25";"28.04.1989";"90001967"
"Styche, Reece";"25";"03.05.1989";"90004995"
"Williams, Danny";"26";"25.01.1988";"90005231"
"Pringle, Ben";"25";"25.07.1988";"90005409"
"Vardy, Jamie";"27";"11.01.1987";"90008752"
"Hawkridge, Terry";"24";"23.02.1990";"90010701"
"Sarcevic, Antoni";"22";"13.03.1992";"90011893"
"Kenyon, Alex";"22";"01.07.1992";"90012441"
"Hogan, Liam";"25";"08.02.1989";"90013092"
"O'Brien, Kiel";"22";"29.06.1992";"90017211"
"Cyrus, David";"25";"08.03.1989";"90017227"
"Matt, Jamille";"24";"20.10.1989";"90017347"
"Facey, Danny";"26";"23.08.1987";"90017575"
"Priestley, Adam";"24";"01.01.1990";"90019005"
"Hodgson, Jay'lee";"34";"05.06.1980";"90019816"
"Holman, Dan";"24";"05.06.1990";"90024064"
"Waite, Tyrell";"20";"01.07.1994";"90025356"
"MacGillivray, Craig";"21";"12.01.1993";"90037496"
"Watmore, Duncan";"20";"08.03.1994";"90037498"
"Washington, Conor";"22";"18.05.1992";"90037889"
"Chapman, Aaron";"24";"29.05.1990";"90038591"
"Vieira, Avelino";"26";"25.05.1988";"90038867"
"Isaac, Kynan";"22";"28.09.1991";"90040612"
"Noubissie, Hegel";"32";"09.11.1981";"90040679"
"Parker, Joe";"19";"11.03.1995";"90040698"
"Bunney, Joe";"20";"26.09.1993";"90043446"
"Haughton, Nick";"19";"20.09.1994";"90043633"
"Uttridge, Jack";"19";"14.01.1995";"90043993"
"Hughes, Matty";"22";"01.04.1992";"90044534"
"Anagho-Ntamark, Charlie";"19";"05.03.1995";"90044822"
"Milton, Daniel";"17";"26.11.1996";"90046120"
"Turner, Rhys";"18";"22.07.1995";"90048480"
"Whitfield, Ben";"18";"28.02.1996";"90049313"
"Sterling-James, Omari";"20";"15.09.1993";"90049932"
"Sargeant, Raheim";"22";"09.06.1992";"90051168"
"Worrell, Craig";"30";"27.04.1984";"90051182"
"Ebanks, Mark";"23";"26.12.1990";"90051202"
"Hernandez, Luigi";"21";"27.02.1993";"90051213"
"Wimmer, Alex";"23";"17.05.1991";"90051672"
"Johnston, John";"19";"28.09.1994";"90052628"
"Simons, Rai";"18";"11.01.1996";"90055309"
"Hewitt, Sam";"21";"05.07.1993";"90055626"
"Mullen, Joey";"17";"01.07.1997";"90056837"
"Toprak, ?mer";"24";"21.07.1989";"91000354"
"Holtby, Lewis";"23";"18.09.1990";"91000734"
"Neust?dter, Roman";"26";"18.02.1988";"91002404"
"Sch¨¹rrle, Andr¨¦";"23";"06.11.1990";"91002405"
"Kald?r?m, Hasan Ali";"24";"09.12.1989";"91002778"
"Targamadze, Davit";"24";"22.08.1989";"91003277"
"Williams, Daniel";"25";"08.03.1989";"91003280"
"G¨¹ndogan, Ilkay";"23";"24.10.1990";"91003875"
"Sorg, Oliver";"24";"29.05.1990";"91004882"
"Kampl, Kevin";"23";"09.10.1990";"91005023"
"?amdal, Tar?k";"23";"24.03.1991";"91012823"
"Geis, Johannes";"20";"17.08.1993";"91013323"
"Reus, Marco";"25";"31.05.1989";"91013383"
"Mustafi, Shkodran";"22";"17.04.1992";"91013409"
"Volland, Kevin";"21";"30.07.1992";"91014650"
"Kramer, Christoph";"23";"19.02.1991";"91014709"
"Lasogga, Pierre-Michel";"22";"15.12.1991";"91014711"
"Horn, Timo";"21";"12.05.1993";"91014821"
"Schmid, Jonathan";"24";"26.06.1990";"91016490"
"Matip, Jo?l";"22";"08.08.1991";"91018389"
"Hahn, Andr¨¦";"23";"13.08.1990";"91018460"
"Arnold, Maximilian";"20";"27.05.1994";"91100466"
"Meyer, Maximilian";"18";"18.09.1995";"91100536"
"Goretzka, Leon";"19";"06.02.1995";"91104807"
"S¨¹le, Niklas";"18";"03.09.1995";"91107360"
"Ginter, Matthias";"20";"19.01.1994";"91107789"
"Green, Julian";"19";"06.06.1995";"91108764"
"Brandt, Julian";"18";"02.05.1996";"91119265"
"Avdijaj, Donis";"17";"25.08.1996";"91119626"
"Tah, Jonathan";"18";"11.02.1996";"91119700"
"Kurt, Sinan";"17";"23.07.1996";"91121017"
"Gaudino, Gianluca";"17";"11.11.1996";"91126213"
"Koblenz, Tom";"19";"21.05.1995";"91126326"
"Leno, Bernd";"22";"04.03.1992";"92012109"
"Bittencourt, Leonardo";"20";"19.12.1993";"92014331"
"Son, Heung-Min";"21";"08.07.1992";"92020288"
"Wollscheid, Philipp";"25";"06.03.1989";"92021286"
"Durm, Erik";"22";"12.05.1992";"92021444"
"Can, Emre";"20";"12.01.1994";"92021718"
"Eisfeld, Thomas";"21";"18.01.1993";"92023405"
"R¨¹diger, Antonio";"21";"03.03.1993";"92023410"
"Besic, Muhamed";"21";"10.09.1992";"92026066"
"?alhanoglu, Hakan";"20";"08.02.1994";"92026209"
"Hofmann, Jonas";"21";"14.07.1992";"92027981"
"Yesil, Samed";"20";"25.05.1994";"92028422"
"Kolasinac, Sead";"21";"20.06.1993";"92029805"
"Draxler, Julian";"20";"20.09.1993";"92030193"
"Werner, Timo";"18";"06.03.1996";"92051583"
"Ferati, Arianit";"16";"07.09.1997";"92062252"
"Hiljemark, Oscar";"22";"28.06.1992";"93015680"
"Hallberg, Melker";"18";"20.10.1995";"93024480"
"Jakobsson, Tim";"19";"19.11.1994";"93031354"
"Olsson, Kristoffer";"19";"30.06.1995";"93031737"
"Rantie, Tokelo";"23";"09.08.1990";"93032211"
"Barrow, Modou";"21";"13.10.1992";"93038245"
"Erlandsson, Tim";"17";"25.12.1996";"93053644"
"Maric, Adnan";"17";"17.02.1997";"93054048"
"Blair, Matty";"25";"21.06.1989";"94010139"
"Shariff, Mo";"21";"05.03.1993";"94014814"
"DeFreitas, Elvis";"33";"20.01.1981";"94030134"
"Logan, Chris";"25";"03.10.1988";"94032091"
"Bird, Ryan";"26";"15.11.1987";"94034380"
"Morris, Kieran";"19";"26.06.1995";"94034544"
"Morrison, Sean";"19";"17.06.1995";"94038152"
"Wolski, Rafal";"21";"10.11.1992";"96011096"
"Teodorczyk, Lukasz";"23";"06.03.1991";"96011266"
"Pawlowski, Wojciech";"21";"18.01.1993";"96015722"
"Milik, Arkadiusz";"20";"28.02.1994";"96026541"
"Stryjek, Maksymilian";"17";"18.07.1996";"96053555"
"B¨¹chel, Benji";"25";"04.07.1989";"98001153"
"Klose, Timm";"26";"09.05.1988";"98003380"
"Rodr¨ªguez, Ricardo";"21";"25.08.1992";"98003635"
"Xhaka, Granit";"21";"27.09.1992";"98003821"
"Shaqiri, Xherdan";"22";"10.10.1991";"98003827"
"Drmic, Josip";"21";"08.08.1992";"98006385"
"Diallo, Issaga";"27";"26.01.1987";"98006860"
"Sch?r, Fabian";"22";"20.12.1991";"98007212"
"Routis, Christopher";"24";"03.03.1990";"98008536"
"Widmer, Silvan";"21";"05.03.1993";"98010781"
"Salah, Mohamed";"22";"15.06.1992";"98028755"
"Mbabu, Kevin";"19";"19.04.1995";"98029336"
"Janko, Saidy";"18";"22.10.1995";"98030722"
"Hinchliffe, Matty";"16";"25.09.1997";"1394631571"
"Maguire-Drew, Jordan";"16";"19.09.1997";"1394631572"
"Carberry, Michael";"16";"05.04.1998";"1394631573"
"Sexstone, Daniel";"16";"12.04.1998";"1394644878"
"Langley, Callum";"15";"17.07.1998";"1394644879"
"Morrison, Clayton";"16";"14.10.1997";"1394644880"
"Wain, River";"15";"05.08.1998";"1394644881"
"Yoffe, David";"16";"22.02.1998";"1394644882"
"Nicholls, Paul";"16";"06.09.1997";"1394644883"
"Cox, Kevin";"16";"10.09.1997";"1394644884"
"Martin, Andy";"16";"01.07.1998";"1394644885"
"Glass, Dominic";"15";"20.08.1998";"1394644886"
"Rafis, Ken";"16";"04.05.1998";"1394644887"
"Leonard, Danny";"16";"23.03.1998";"1394644888"
"Dahl, Aaron";"16";"18.09.1997";"1394644889"
"Bolder, Brian";"16";"25.09.1997";"1394644890"
"Fuller, James";"16";"17.06.1998";"1394644891"
"Kennedy, Declan";"16";"06.05.1998";"1394644892"
"Clarke, Rikki";"15";"20.08.1998";"1394644893"
